BIOMASS CALCULATION RESULTS
Generated on: 2026-04-02 06:58:38
Total records: 2062

plot	year	growthplotnum	section	speccode	species	specabbrev	origin	tree status	tree number	dbh	height	Wood (KG)	Bark (KG)	Foliage (KG)	Branch (KG)	Crown (KG)	Stem (KG)	Total (KG)
BP1993005PSP	2019	2	12	20	Balsam Fir	Bf 	N	L 	306	5	8.2	2.6	0.5	1.2	0.4	1.7	3.1	4.7
BP1993005PSP	2019	2	12	74	Trembling Aspen	Pt 	N	L 	308	16.2	15.3	59.6	13.2	2.4	9.0	11.4	72.9	84.3
1190966PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	52	9.8	8.5	14.8	2.6	4.2	3.2	7.4	17.4	24.8
1190966PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	53	12.8	10.3	29.0	4.7	6.1	5.6	11.7	33.7	45.4
1197856PIP	2016	1	12	3	Jack Pine	Pj 	N	L 	33	22	18.0	135.7	11.1	8.1	13.8	22.0	146.8	168.7
1197856PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	36	18.9	21.3	77.3	11.2	10.5	12.7	23.2	88.5	111.7
1197856PIP	2016	1	12	3	Jack Pine	Pj 	N	L 	38	19.6	18.9	102.8	8.7	6.7	10.4	17.1	111.5	128.6
1197856PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	40	13	15.5	30.2	4.8	6.2	5.8	12.0	35.0	47.0
1204716PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	313	12.1	11.0	25.2	4.1	5.6	5.0	10.6	29.3	39.9
1211606PIP	2016	1	12	3	Jack Pine	Pj 	N	L 	142	6.6	6.5	7.5	0.9	1.0	0.8	1.8	8.4	10.2
1197871PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	64	6.5	6.7	5.3	1.0	2.3	1.4	3.7	6.3	10.0
1259766PIP	2016	1	12	3	Jack Pine	Pj 	N	L 	289	17.7	13.7	80.4	7.1	5.6	8.2	13.8	87.5	101.3
1239121PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	47	4.5	4.1	2.1	0.4	1.4	0.6	2.0	2.5	4.6
1232256PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	32	25.4	19.7	162.6	21.7	16.0	23.5	39.5	184.3	223.8
1163551PIP	2016	1	12	74	Trembling Aspen	Pt 	N	L 	66	15.9	15.6	56.9	12.7	2.4	8.6	10.9	69.6	80.5
1163551PIP	2016	1	12	74	Trembling Aspen	Pt 	N	L 	68	5.5	9.9	4.1	1.0	0.4	0.6	1.0	5.1	6.1
1163551PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	69	12.8	9.3	29.0	4.7	6.1	5.6	11.7	33.7	45.4
1170411PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	45	10.3	9.0	16.8	2.9	4.5	3.6	8.0	19.7	27.7
1170411PIP	2016	1	12	20	Balsam Fir	Bf 	N	L 	46	22.1	17.2	90.8	16.5	14.7	18.2	33.0	107.3	140.3
1163541PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	160	5	5.2	2.7	0.6	1.6	0.8	2.4	3.3	5.7
1232286PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	144	16.6	13.4	55.8	8.3	8.8	9.7	18.5	64.2	82.6
1225411PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	88	16.1	14.5	51.7	7.8	8.4	9.1	17.5	59.5	77.0
1225361PIP	2016	1	12	12	White Spruce	Sw 	N	L 	73	2.6	3.2	0.4	0.1	0.7	0.2	0.9	0.5	1.4
1197931PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	66	5.2	4.4	3.0	0.6	1.7	0.9	2.6	3.6	6.2
1170501PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	116	13.9	11.2	35.7	5.6	6.8	6.7	13.5	41.3	54.8
1170501PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	120	5.8	4.6	4.0	0.8	2.0	1.1	3.1	4.8	7.8
1177386PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	133	24.2	19.9	144.0	19.4	14.9	21.3	36.2	163.4	199.6
1177386PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	136	22.7	20.1	122.6	16.8	13.6	18.6	32.3	139.4	171.7
1184151PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	15	12.2	13.1	25.7	4.2	5.7	5.1	10.8	29.9	40.7
1184151PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	16	12.6	14.4	27.9	4.5	5.9	5.5	11.4	32.4	43.8
1184151PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	18	17.4	17.2	62.8	9.3	9.4	10.7	20.1	72.1	92.2
1191066PIP	2016	1	12	20	Balsam Fir	Bf 	N	L 	34	8	6.1	7.9	1.5	2.7	1.4	4.1	9.4	13.5
1191086PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	29	15.3	17.3	45.5	6.9	7.8	8.2	16.0	52.4	68.4
1287536PIP	2016	1	12	12	White Spruce	Sw 	N	L 	47	3	2.8	0.6	0.1	0.8	0.3	1.1	0.8	1.8
1287536PIP	2016	1	12	22	Eastern White Cedar	Cw 	N	L 	49	5.4	5.3	2.7	0.4	0.9	0.9	1.8	3.2	4.9
1273776PIP	2016	1	12	74	Trembling Aspen	Pt 	N	L 	163	11.2	16.7	23.9	5.5	1.3	3.5	4.9	29.4	34.3
1273776PIP	2016	1	12	20	Balsam Fir	Bf 	N	L 	165	9	7.6	10.5	2.0	3.3	1.9	5.2	12.5	17.6
1273776PIP	2016	1	12	74	Trembling Aspen	Pt 	N	L 	168	18.1	16.8	78.4	17.3	2.9	11.9	14.8	95.7	110.5
1260016PIP	2016	1	12	3	Jack Pine	Pj 	N	L 	51	30.7	19.8	302.3	22.1	14.5	30.9	45.4	324.4	369.8
1253131PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	36	12.8	10.5	29.0	4.7	6.1	5.6	11.7	33.7	45.4
1253131PIP	2016	1	12	3	Jack Pine	Pj 	N	L 	48	5.9	10.7	5.7	0.7	0.8	0.6	1.4	6.5	7.9
1190996PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	150	15.9	12.9	50.1	7.6	8.2	8.9	17.1	57.7	74.8
1246246PIP	2016	1	12	3	Jack Pine	Pj 	N	L 	110	5	8.9	3.9	0.5	0.6	0.4	1.0	4.4	5.4
1253121PIP	2016	1	12	74	Trembling Aspen	Pt 	N	L 	98	26.1	20.3	194.1	41.5	5.3	29.9	35.2	235.6	270.7
1253121PIP	2016	1	12	74	Trembling Aspen	Pt 	N	L 	99	28.4	20.3	239.2	50.8	6.1	36.9	43.1	290.0	333.0
1232466PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	58	18.3	13.1	71.3	10.4	10.1	11.9	21.9	81.7	103.6
1232466PIP	2016	1	12	12	White Spruce	Sw 	N	L 	60	22.2	18.4	106.0	14.6	15.1	18.0	33.1	120.6	153.7
1232466PIP	2016	1	12	12	White Spruce	Sw 	N	L 	61	12	11.1	21.7	3.5	6.1	5.0	11.1	25.3	36.4
1239341PIP	2016	1	12	22	Eastern White Cedar	Cw 	N	L 	92	8.2	4.2	6.9	1.0	1.9	2.0	3.9	7.9	11.8
1239341PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	94	21.2	20.3	103.2	14.4	12.4	16.1	28.5	117.7	146.2
1239341PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	99	23.4	19.9	132.3	18.0	14.2	19.8	34.1	150.4	184.4
1239341PIP	2016	1	12	22	Eastern White Cedar	Cw 	N	L 	100	5.3	3.6	2.6	0.4	0.9	0.8	1.7	3.0	4.8
1225561PIP	2016	1	12	73	Balsam Poplar	Pb 	N	L 	13	29.6	18.9	207.3	38.2	6.7	43.1	49.8	245.4	295.2
1184116PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	112	10.6	9.5	18.1	3.1	4.6	3.8	8.5	21.1	29.6
1184116PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	118	14.7	12.2	41.1	6.4	7.4	7.5	14.9	47.5	62.4
1184136PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	96	11.1	7.7	20.3	3.4	5.0	4.2	9.2	23.7	32.8
1211671PIP	2016	1	12	20	Balsam Fir	Bf 	N	L 	60	14.4	11.3	32.4	6.0	7.2	6.1	13.4	38.5	51.8
1211681PIP	2016	1	12	3	Jack Pine	Pj 	N	L 	106	34	17.9	386.4	27.3	17.3	39.5	56.8	413.7	470.5
1239191PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	94	22.1	19.2	114.6	15.8	13.1	17.6	30.7	130.5	161.2
1239191PIP	2016	1	12	20	Balsam Fir	Bf 	N	L 	99	13.1	8.7	25.8	4.8	6.2	4.8	11.0	30.7	41.7
1239211PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	123	5.2	6.1	3.0	0.6	1.7	0.9	2.6	3.6	6.2
1170416PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	60	24.9	17.4	154.7	20.7	15.5	22.6	38.1	175.4	213.5
1177276PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	67	7.6	6.3	7.8	1.4	2.9	1.9	4.8	9.3	14.1
1170396PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	113	13.6	11.9	33.8	5.3	6.6	6.4	13.0	39.1	52.2
1170431PIP	2016	1	12	74	Trembling Aspen	Pt 	N	L 	109	2.5	4.1	0.6	0.2	0.1	0.1	0.2	0.7	0.9
1170406PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	108	14.4	11.4	39.0	6.1	7.2	7.2	14.4	45.1	59.5
1177326PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	92	5.1	4.2	2.9	0.6	1.7	0.8	2.5	3.5	5.9
1218566PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	96	11.4	9.7	21.7	3.6	5.1	4.4	9.6	25.3	34.9
1163561PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	142	10.6	8.1	18.1	3.1	4.6	3.8	8.5	21.1	29.6
1163566PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	121	18.1	13.2	69.4	10.1	9.9	11.6	21.5	79.5	101.0
1163566PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	129	22.2	17.2	115.9	16.0	13.2	17.8	31.0	131.9	162.9
1177296PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	152	12.3	9.6	26.3	4.3	5.7	5.2	10.9	30.5	41.4
1177296PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	163	10.8	10.0	18.9	3.2	4.8	4.0	8.7	22.1	30.8
1177296PIP	2016	1	12	3	Jack Pine	Pj 	N	L 	164	10.3	12.4	21.9	2.3	2.2	2.2	4.4	24.2	28.6
1184211PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	242	14	11.5	36.4	5.7	6.9	6.8	13.7	42.1	55.7
1184271PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	123	14.7	12.7	41.1	6.4	7.4	7.5	14.9	47.5	62.4
1191096PIP	2016	1	12	3	Jack Pine	Pj 	N	L 	70	18.2	14.9	86.0	7.5	5.9	8.7	14.6	93.5	108.1
1191096PIP	2016	1	12	3	Jack Pine	Pj 	N	L 	94	5.5	8.2	4.8	0.6	0.7	0.5	1.2	5.5	6.7
1218626PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	33	18.5	16.4	73.3	10.6	10.2	12.2	22.4	83.9	106.3
1177346PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	25	7.6	6.5	7.8	1.4	2.9	1.9	4.8	9.3	14.1
1177346PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	27	5	4.7	2.7	0.6	1.6	0.8	2.4	3.3	5.7
1177396PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	67	13.9	11.5	35.7	5.6	6.8	6.7	13.5	41.3	54.8
1191076PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	99	8.2	7.9	9.5	1.7	3.2	2.2	5.5	11.2	16.6
1191076PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	100	8.5	7.9	10.4	1.9	3.4	2.4	5.8	12.2	18.0
1191136PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	146	12.4	9.9	26.8	4.3	5.8	5.3	11.1	31.1	42.2
1197961PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	24	12.1	9.0	25.2	4.1	5.6	5.0	10.6	29.3	39.9
1198031PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	102	17.2	15.0	61.0	9.0	9.2	10.4	19.7	70.1	89.7
1204846PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	48	13.5	13.5	33.2	5.2	6.5	6.3	12.8	38.4	51.3
1225551PIP	2016	1	12	3	Jack Pine	Pj 	N	L 	40	36.6	22.8	461.3	31.7	19.6	47.2	66.9	493.1	560.0
1211781PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	199	12.5	11.8	27.3	4.4	5.9	5.4	11.2	31.8	43.0
1225491PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	52	10.4	10.4	17.2	2.9	4.5	3.7	8.2	20.1	28.3
1239231PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	159	13.8	12.3	35.1	5.5	6.7	6.6	13.3	40.6	53.9
1239231PIP	2016	1	12	3	Jack Pine	Pj 	N	L 	160	13.2	11.7	39.7	3.8	3.4	4.0	7.4	43.6	51.0
1239231PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	174	9.4	10.0	13.4	2.3	3.9	3.0	6.9	15.7	22.6
1253081PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	96	2.6	2.4	0.5	0.1	0.6	0.2	0.8	0.7	1.5
1239321PIP	2016	1	12	20	Balsam Fir	Bf 	N	L 	194	15.2	12.9	36.9	6.9	7.9	7.0	14.9	43.8	58.7
1232436PIP	2016	1	12	22	Eastern White Cedar	Cw 	N	L 	58	5.4	4.2	2.7	0.4	0.9	0.9	1.8	3.2	4.9
1232436PIP	2016	1	12	22	Eastern White Cedar	Cw 	N	L 	59	10.5	8.2	11.9	1.8	2.9	3.2	6.1	13.6	19.7
1232436PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	61	26	19.7	172.5	22.8	16.5	24.7	41.2	195.3	236.5
1232386PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	70	7.1	8.4	6.6	1.2	2.6	1.7	4.3	7.8	12.1
1280531PIP	2016	1	12	20	Balsam Fir	Bf 	N	L 	38	4.9	4.1	2.4	0.5	1.2	0.4	1.6	2.9	4.5
1280531PIP	2016	1	12	20	Balsam Fir	Bf 	N	L 	42	7.1	6.4	5.9	1.1	2.2	1.0	3.2	7.1	10.3
1280531PIP	2016	1	12	20	Balsam Fir	Bf 	N	L 	43	7.1	4.5	5.9	1.1	2.2	1.0	3.2	7.1	10.3
1280531PIP	2016	1	12	20	Balsam Fir	Bf 	N	L 	140	2.6	2.6	0.5	0.1	0.4	0.1	0.5	0.6	1.1
1246196PIP	2016	1	12	20	Balsam Fir	Bf 	N	L 	83	5	4.4	2.6	0.5	1.2	0.4	1.7	3.1	4.7
1259946PIP	2016	1	12	20	Balsam Fir	Bf 	N	L 	60	7	5.8	5.7	1.1	2.2	1.0	3.1	6.8	10.0
1259956PIP	2016	1	12	20	Balsam Fir	Bf 	N	L 	69	8.7	7.7	9.7	1.8	3.1	1.7	4.8	11.5	16.3
1259996PIP	2016	1	12	20	Balsam Fir	Bf 	N	L 	46	8.6	7.3	9.4	1.8	3.1	1.7	4.7	11.2	15.9
1266891PIP	2016	1	12	74	Trembling Aspen	Pt 	N	L 	103	2.6	4.2	0.6	0.2	0.1	0.1	0.2	0.8	1.0
1280651PIP	2016	1	12	20	Balsam Fir	Bf 	N	L 	54	15.5	15.2	38.7	7.2	8.2	7.4	15.6	45.9	61.5
1321721PIP	2016	1	12	1	Eastern White Pine	Pw 	N	L 	168	5.5	5.7	4.8	0.8	0.8	0.5	1.2	5.6	6.9
1246006PIP	2016	1	12	13	Black Spruce	Sb 	N	L 	506	5.6	5.6	3.6	0.7	1.9	1.0	2.9	4.4	7.3
1218606PIP	2016	1	12	74	Trembling Aspen	Pt 	N	L 	116	6	7.0	5.1	1.2	0.5	0.7	1.2	6.3	7.5
1308046PIP	2016	1	12	3	Jack Pine	Pj 	N	L 	187	6.1	5.4	6.2	0.8	0.9	0.6	1.5	7.0	8.5
COC2017001PGP	2017	1	12	13	Black Spruce	Sb 	N	L 	102	17.1	15.1	60.1	8.9	9.1	10.3	19.5	69.1	88.5
KEN2019001PSP	2019	3	12	13	Black Spruce	Sb 	N	L 	383	8.5	8.6	10.4	1.9	3.4	2.4	5.8	12.2	18.0
NP1992003PSP	2019	2	12	13	Black Spruce	Sb 	P	L 	308	15.6	11.5	47.7	7.3	8.0	8.5	16.5	55.0	71.5
SG1999003PSP	2019	1	12	74	Trembling Aspen	Pt 	N	L 	938	9	11.4	13.9	3.2	0.9	2.0	3.0	17.2	20.1
TBP1992003PSP	2019	3	12	20	Balsam Fir	Bf 	N	L 	353	2.6	3.6	0.5	0.1	0.4	0.1	0.5	0.6	1.1
1232401PIP	2017	1	12	73	Balsam Poplar	Pb 	N	L 	28	6.3	5.2	4.7	1.5	0.5	1.0	1.6	6.1	7.7
1266766PIP	2017	1	12	20	Balsam Fir	Bf 	N	L 	174	3	3.1	0.7	0.2	0.5	0.1	0.6	0.9	1.5
1287391PIP	2017	1	12	3	Jack Pine	Pj 	N	L 	76	7.5	5.5	10.2	1.2	1.3	1.0	2.3	11.4	13.7
1287391PIP	2017	1	12	3	Jack Pine	Pj 	N	L 	82	2.5	3.8	0.7	0.1	0.2	0.1	0.3	0.9	1.1
1287391PIP	2017	1	12	3	Jack Pine	Pj 	N	L 	87	6.2	5.7	6.5	0.8	0.9	0.6	1.6	7.3	8.8
1314911PIP	2017	1	12	20	Balsam Fir	Bf 	N	L 	92	3	3.4	0.7	0.2	0.5	0.1	0.6	0.9	1.5
1101761PIP	2017	1	12	13	Black Spruce	Sb 	N	L 	50	10.3	7.2	16.8	2.9	4.5	3.6	8.0	19.7	27.7
1108646PIP	2017	1	12	13	Black Spruce	Sb 	N	L 	101	5.8	4.8	4.0	0.8	2.0	1.1	3.1	4.8	7.8
1108646PIP	2017	1	12	13	Black Spruce	Sb 	N	L 	102	5.6	5.1	3.6	0.7	1.9	1.0	2.9	4.4	7.3
1122386PIP	2017	1	12	74	Trembling Aspen	Pt 	N	L 	60	20	19.9	100.4	21.9	3.5	15.3	18.7	122.4	141.1
1122416PIP	2017	1	12	13	Black Spruce	Sb 	N	L 	86	10.5	7.1	17.6	3.0	4.6	3.7	8.3	20.6	28.9
1129256PIP	2017	1	12	13	Black Spruce	Sb 	N	L 	116	12.7	9.7	28.5	4.6	6.0	5.5	11.5	33.0	44.6
1129271PIP	2017	1	12	13	Black Spruce	Sb 	N	L 	65	5.1	4.5	2.9	0.6	1.7	0.8	2.5	3.5	5.9
1129271PIP	2017	1	12	13	Black Spruce	Sb 	N	L 	73	7.5	6.8	7.6	1.4	2.8	1.9	4.7	9.0	13.7
1129281PIP	2017	1	12	13	Black Spruce	Sb 	N	L 	126	12.6	12.1	27.9	4.5	5.9	5.5	11.4	32.4	43.8
1129281PIP	2017	1	12	13	Black Spruce	Sb 	N	L 	128	6.6	5.4	5.5	1.1	2.4	1.4	3.8	6.5	10.3
1136136PIP	2017	1	12	13	Black Spruce	Sb 	N	L 	42	20.9	20.3	99.6	14.0	12.1	15.7	27.8	113.6	141.4
1136141PIP	2017	1	12	13	Black Spruce	Sb 	N	L 	82	8	4.7	8.9	1.6	3.1	2.1	5.2	10.5	15.8
1136141PIP	2017	1	12	13	Black Spruce	Sb 	N	L 	84	11.1	9.2	20.3	3.4	5.0	4.2	9.2	23.7	32.8
1136176PIP	2017	1	12	13	Black Spruce	Sb 	N	L 	175	5	5.1	2.7	0.6	1.6	0.8	2.4	3.3	5.7
1136176PIP	2017	1	12	13	Black Spruce	Sb 	N	L 	184	8.2	7.5	9.5	1.7	3.2	2.2	5.5	11.2	16.6
1143021PIP	2017	1	12	13	Black Spruce	Sb 	N	L 	33	10.5	7.7	17.6	3.0	4.6	3.7	8.3	20.6	28.9
1143021PIP	2017	1	12	13	Black Spruce	Sb 	N	L 	34	8.4	6.5	10.1	1.8	3.3	2.3	5.7	11.9	17.6
1143031PIP	2017	1	12	13	Black Spruce	Sb 	N	L 	95	11.4	9.2	21.7	3.6	5.1	4.4	9.6	25.3	34.9
1156751PIP	2017	1	12	22	Eastern White Cedar	Cw 	N	L 	115	2.9	2.6	0.7	0.1	0.3	0.3	0.6	0.8	1.4
1156781PIP	2017	1	12	13	Black Spruce	Sb 	N	L 	41	6.4	5.7	5.1	1.0	2.3	1.3	3.6	6.1	9.7
1149936PIP	2017	1	12	12	White Spruce	Sw 	N	L 	59	31.9	21.3	269.8	33.6	25.7	38.3	64.0	303.5	367.5
1156811PIP	2017	1	12	13	Black Spruce	Sb 	N	L 	53	8.7	8.0	11.0	2.0	3.5	2.5	6.0	13.0	19.0
1156791PIP	2017	1	12	20	Balsam Fir	Bf 	N	L 	27	11.6	9.0	19.3	3.6	5.0	3.5	8.6	22.9	31.5
1163686PIP	2017	1	12	20	Balsam Fir	Bf 	N	L 	85	3.9	3.2	1.4	0.3	0.8	0.2	1.0	1.7	2.7
1170591PIP	2017	1	12	73	Balsam Poplar	Pb 	N	L 	4	54	25.8	905.6	136.0	17.8	184.3	202.1	1041.6	1243.7
1156831PIP	2017	1	12	12	White Spruce	Sw 	N	L 	100	2.7	3.8	0.5	0.1	0.7	0.2	0.9	0.6	1.5
1156831PIP	2017	1	12	12	White Spruce	Sw 	N	L 	109	18.4	13.1	65.3	9.5	11.5	12.2	23.7	74.8	98.5
1163726PIP	2017	1	12	12	White Spruce	Sw 	N	L 	6	44.4	23.7	632.7	72.0	41.8	76.2	118.0	704.7	822.7
1170541PIP	2017	1	12	13	Black Spruce	Sb 	N	L 	118	12.7	10.2	28.5	4.6	6.0	5.5	11.5	33.0	44.6
1170541PIP	2017	1	12	13	Black Spruce	Sb 	N	L 	119	13.9	11.2	35.7	5.6	6.8	6.7	13.5	41.3	54.8
1218691PIP	2017	1	12	12	White Spruce	Sw 	N	L 	51	19.1	19.7	71.9	10.3	12.1	13.2	25.3	82.3	107.5
1149916PIP	2017	1	12	12	White Spruce	Sw 	N	L 	41	18.3	18.1	64.4	9.4	11.4	12.0	23.4	73.8	97.2
1163706PIP	2017	1	12	13	Black Spruce	Sb 	N	L 	73	8.1	6.5	9.2	1.7	3.2	2.2	5.3	10.9	16.2
1163666PIP	2017	1	12	13	Black Spruce	Sb 	N	L 	253	3.8	4.1	1.4	0.3	1.1	0.4	1.5	1.7	3.2
1218756PIP	2017	1	12	3	Jack Pine	Pj 	P	L 	27	5.2	3.7	4.2	0.6	0.7	0.4	1.1	4.8	5.9
1156841PIP	2017	1	12	13	Black Spruce	Sb 	P	L 	79	17.5	11.4	63.7	9.4	9.4	10.8	20.3	73.1	93.4
1177416PIP	2017	1	12	20	Balsam Fir	Bf 	N	L 	121	5.7	5.8	3.5	0.7	1.5	0.6	2.1	4.2	6.3
1177416PIP	2017	1	12	20	Balsam Fir	Bf 	N	L 	122	21.8	14.2	87.9	16.0	14.4	17.6	32.0	103.9	135.9
1177496PIP	2017	1	12	12	White Spruce	Sw 	N	L 	5	3.4	2.8	0.8	0.2	1.0	0.4	1.3	1.0	2.4
1177496PIP	2017	1	12	20	Balsam Fir	Bf 	N	L 	6	3.5	3.1	1.1	0.2	0.7	0.2	0.8	1.3	2.2
1177496PIP	2017	1	12	12	White Spruce	Sw 	N	L 	7	3.9	3.1	1.2	0.3	1.2	0.5	1.7	1.5	3.1
1177496PIP	2017	1	12	20	Balsam Fir	Bf 	N	L 	8	3.2	3.2	0.9	0.2	0.6	0.1	0.7	1.1	1.8
1177496PIP	2017	1	12	20	Balsam Fir	Bf 	N	L 	9	2.5	2.4	0.5	0.1	0.4	0.1	0.5	0.6	1.0
1177496PIP	2017	1	12	20	Balsam Fir	Bf 	N	L 	10	3.1	2.4	0.8	0.2	0.6	0.1	0.7	1.0	1.7
1211881PIP	2017	1	12	12	White Spruce	Sw 	N	L 	97	27.1	19.5	177.2	23.1	20.3	27.3	47.5	200.3	247.9
1211881PIP	2017	1	12	12	White Spruce	Sw 	N	L 	98	27.4	17.5	182.3	23.7	20.6	27.9	48.5	206.0	254.5
1177426PIP	2017	1	12	12	White Spruce	Sw 	N	L 	57	18.3	16.8	64.4	9.4	11.4	12.0	23.4	73.8	97.2
1184281PIP	2017	1	12	20	Balsam Fir	Bf 	N	L 	70	14.7	13.5	34.1	6.3	7.5	6.5	13.9	40.4	54.4
1184311PIP	2017	1	12	12	White Spruce	Sw 	N	L 	55	4.4	3.9	1.6	0.4	1.4	0.6	2.0	2.0	4.0
1184351PIP	2017	1	12	12	White Spruce	Sw 	N	L 	57	12.3	12.3	23.1	3.7	6.4	5.3	11.6	26.9	38.5
1177486PIP	2017	1	12	20	Balsam Fir	Bf 	N	L 	94	8	9.6	7.9	1.5	2.7	1.4	4.1	9.4	13.5
1191036PIP	2017	1	12	3	Jack Pine	Pj 	N	L 	16	7.3	6.4	9.6	1.1	1.2	1.0	2.2	10.7	12.9
1191036PIP	2017	1	12	74	Trembling Aspen	Pt 	N	L 	17	19.4	18.9	93.1	20.4	3.3	14.1	17.4	113.5	130.9
1191121PIP	2017	1	12	13	Black Spruce	Sb 	N	L 	94	11.2	10.5	20.7	3.5	5.0	4.3	9.3	24.2	33.5
1191196PIP	2017	1	12	74	Trembling Aspen	Pt 	N	L 	89	12.5	13.6	31.4	7.1	1.6	4.7	6.3	38.5	44.8
1191196PIP	2017	1	12	74	Trembling Aspen	Pt 	N	L 	93	15.2	14.5	50.9	11.4	2.2	7.6	9.8	62.3	72.1
1143071PIP	2017	1	12	20	Balsam Fir	Bf 	N	L 	74	4.3	3.4	1.8	0.4	1.0	0.3	1.2	2.1	3.4
1198111PIP	2017	1	12	22	Eastern White Cedar	Cw 	N	L 	122	2.7	2.9	0.6	0.1	0.3	0.2	0.5	0.7	1.2
1198111PIP	2017	1	12	22	Eastern White Cedar	Cw 	N	L 	123	2.8	3.0	0.6	0.1	0.3	0.2	0.5	0.7	1.3
1198111PIP	2017	1	12	22	Eastern White Cedar	Cw 	N	L 	124	3.4	3.6	1.0	0.2	0.4	0.4	0.8	1.1	1.9
1198141PIP	2017	1	12	20	Balsam Fir	Bf 	N	L 	50	9.5	10.0	11.9	2.3	3.6	2.1	5.7	14.2	20.0
1204946PIP	2017	1	12	20	Balsam Fir	Bf 	N	L 	155	2.6	2.7	0.5	0.1	0.4	0.1	0.5	0.6	1.1
1198131PIP	2017	1	12	12	White Spruce	Sw 	N	L 	53	5	4.4	2.3	0.5	1.7	0.8	2.5	2.7	5.3
1204961PIP	2017	1	12	20	Balsam Fir	Bf 	N	L 	51	15.4	12.4	38.1	7.1	8.1	7.3	15.3	45.2	60.5
1204976PIP	2017	1	12	20	Balsam Fir	Bf 	N	L 	55	6.2	4.6	4.3	0.8	1.8	0.7	2.5	5.1	7.6
1204976PIP	2017	1	12	20	Balsam Fir	Bf 	N	L 	62	3.1	2.7	0.8	0.2	0.6	0.1	0.7	1.0	1.7
1204986PIP	2017	1	12	20	Balsam Fir	Bf 	N	L 	105	6.8	6.4	5.3	1.0	2.1	0.9	3.0	6.4	9.4
1211811PIP	2017	1	12	73	Balsam Poplar	Pb 	N	L 	88	13.9	12.6	32.5	7.7	2.0	6.9	8.9	40.2	49.1
1211811PIP	2017	1	12	73	Balsam Poplar	Pb 	N	L 	89	13.1	11.6	28.1	6.8	1.8	6.0	7.8	34.9	42.7
